State,Year,Slab,MultiBeam,GirderFloorBeamSystem,TeaBeam,BoxBeamMultiple,ArchDeck,Culvert,TrussThru,Frame,BoxBeamSingle,TrussDeck,Label
NEW JERSEY,2003,0.36127567978626296,0.3330150335747203,0.5667907910235239,0.7651367139059386,0.22091474305146588,0.35328051497445384,0.0888784928414937,0.6595384959675931,0.497687961400365,0.4302516207771073,0.9924628842786212,2
NEW MEXICO,2003,0.1863657501956752,0.2743315976663093,0.6081372457110715,0.3950628829151381,0.3331828712561899,0.9476853462168088,0.03442012698769455,0.9081647990677488,0.03940777174800806,0.3852925694080069,0.5147925266066624,2
NEW YORK,2003,0.4859063543672776,0.522405970548661,0.8747304175639273,0.6102903049286823,0.28790736296078784,0.7456910569922511,0.1857778538851767,0.8161382084916328,0.8524029479535472,0.4760894779180926,0.40930110439719775,2
NORTH CAROLINA,2003,0.1829256388574336,0.2733249202868014,0.913294677261444,0.6759635415066441,0.4601991217589155,0.7170382606900074,0.4176821842378005,0.98663803735113,0.419074750618782,0.0,1.0,2
NORTH DAKOTA,2003,0.07499928135220768,0.20242027665599832,0.01084659642186638,0.09442755655901472,0.08031852868078983,1.0,0.2048545872657763,0.7507316755137365,0.0,0.016780990878310025,0.0,2
OHIO,2003,0.17316569798529152,0.3684336966821367,0.3731141134443255,0.44898581875599936,0.11399097880206288,0.580922130098422,0.0,0.5873729282212703,0.32284805595460325,0.0,0.6818481863812861,2
OKLAHOMA,2003,0.4077509994048037,0.3385172504937216,0.3113562725702474,0.09678251434114857,0.6558268365214155,0.636084249453395,0.09880643371445462,0.8344722861848296,0.5043005564785861,0.3575190385891848,0.8287376125730317,2
OREGON,2003,0.14338477803886934,0.36720211641363104,0.7060311598922877,0.2256552236714056,0.2491296247027455,0.7048045302631492,0.09623863820353086,0.8774400153575946,0.19675416304708024,0.14936615328614658,0.5141945235647238,2
PENNSYLVANIA,2003,0.27405624028800785,0.4606721900486766,0.5486015662695617,0.5198304982778228,0.3389336501982333,0.6070300895830472,0.11935291022190768,0.8657636352341529,0.7519314478167584,0.3320148876524156,0.6294488203162449,2
RHODE ISLAND,2003,0.5556190235977477,0.6670147399114585,0.8943602789977696,0.4991598818528585,0.4608591529978948,0.4657823227510956,0.3150267045181158,0.9777140752121988,0.7710089749166527,0.0,0.0,2
SOUTH CAROLINA,2003,0.11643820069988292,0.17830995269193614,0.969930759053571,0.4709957143644326,0.11302468698244066,0.4015267682165952,0.12164270367397027,0.4591930772990321,0.3462037724476646,0.0,1.0,2
SOUTH DAKOTA,2003,0.1366313898442106,0.20186652338876987,0.28540734567028075,0.08599285895852464,0.2599799230985728,0.5327023775827908,0.3832045791195482,0.8274932407599832,0.0,0.39536312546305497,0.22410387292327616,2
TENNESSEE,2003,0.4890992361551703,0.1818658765703661,0.2636992884598787,0.3778280720883067,0.1449727463145317,0.6890497979510687,0.12848146245893846,0.5238864858812899,0.0810764469545264,0.12712426947700473,0.7071236447120086,2
TEXAS,2003,0.2788075193078151,0.2398882713587143,0.5981787641510524,0.2876481661542954,0.357027227573768,0.8206891837754228,0.13760179671235248,0.8206563757799596,0.7272711919962969,0.34065274450814176,0.7193087656016255,2
UTAH,2003,0.2477472095870401,0.1716878297186454,0.3266033133776309,0.3846398652921599,0.3859291003918954,0.12731762036153588,0.07819325641346896,0.5482027632969998,0.13420847116366588,0.0,0.8088017141915279,2
VERMONT,2003,0.16647064240284254,0.2848052964729474,0.5996524968101847,0.5477066552641743,0.2795779538858507,0.5025196068569648,0.5842771886136275,0.9309148120559804,0.0,1.0,0.8022449497172788,2
VIRGINIA,2003,0.20847497927683928,0.2360039530829765,0.6615923092125973,0.4798368424364562,0.2909745483678369,0.6148986476126223,0.23926116197520866,0.8224519019709069,0.2348478990768293,0.1910484935609326,0.9915551490226651,2
WASHINGTON,2003,0.3392240684399895,0.30006744927691503,0.5821920784740244,0.3562515800945746,0.3710219175997088,0.5934218545679988,0.2792543033368603,0.622960731601418,0.15732457811233316,0.490304335410496,0.8146425387980251,2
WEST VIRGINIA,2003,0.5501419049286985,0.22718914648156674,0.4385430644089775,0.589907917893287,0.2403712144149109,0.5922144701863725,0.245884221673138,0.4121474983710421,0.13277898694562146,0.4935590262259666,0.321692633243203,2
WISCONSIN,2003,0.17450436981129325,0.196266289572048,0.18261214535314504,0.0517225358329268,0.4945218785365914,0.3995594111280665,0.4185593770279039,0.7485510140908919,0.19342749262594627,0.0,0.5075880849367097,2
WYOMING,2003,0.2552476353159201,0.19871348131636102,0.4037471138146947,0.2447274660806111,0.17142747029225994,0.6383226557949913,0.08213779846618423,0.8503984771715285,0.3909223106267415,0.0,0.8002057791642615,2
PUERTO RICO,2003,0.6359498065524798,0.36869974283,0.36590452698561626,0.5707710313347014,0.2787945783152101,0.4842965689035763,0.303113054105712,0.7542481419432461,0.5060997375649768,0.11895593971355405,0.8410179640718562,2
ALABAMA,2004,0.3603907985341372,0.2123573587810374,0.2104313893071824,0.4004866541064989,0.2308649951096175,0.7592602741786943,0.218626864269851,0.9341833463306612,0.5779610023697606,0.5646607754828713,0.7050293913601053,2
ALASKA,2004,0.16711516227520873,0.34561743386524296,0.3907477501667345,0.1908908073084204,0.5354905579892204,0.3428176464333145,0.0,0.3406543456749861,0.0,0.14988530383239693,0.008518840672162563,2
ARIZONA,2004,0.16354195110612632,0.18184573930121609,0.1900314569237613,0.21118590260525588,0.1505099369771328,0.3477650917314776,0.04751006962404848,0.8179009126466754,0.26781080547293745,0.2393953888675368,0.33088207375580403,2
ARKANSAS,2004,0.20513958872972385,0.2197581156363224,0.1854169992420551,0.3014293616341586,0.33481058378532896,0.5023609580018874,0.08695683791230993,0.5935772515955667,0.1828170130826301,0.0,0.8835426490106589,2
CALIFORNIA,2004,0.23797263728569684,0.5205343333084503,0.7114284287039142,0.4448711324519531,0.3658939984045991,0.5519468658023804,0.0758228084193819,0.9384884377734602,0.17575296308338015,0.1682441167855852,0.6596622082378626,2
COLORADO,2004,0.1568218345724613,0.2418740850817501,0.2356848377006631,0.2767093107231291,0.2309061889501245,0.6187656363539127,0.08723720298532471,0.4760062374902106,0.3934193453957649,0.27014641871741096,0.1809809058928466,2
CONNECTICUT,2004,0.3849881404388904,0.3878992044673035,0.927184482064783,0.4809755098019337,0.2536728747268538,0.4686175070211402,0.11262890469562273,0.4921156608043171,0.6595439201508302,0.1921351595032761,0.5274062644165982,2
DELAWARE,2004,0.09254930813215184,0.26995150738655194,0.5990452096909704,0.17286337639521449,0.11136571572745066,0.7383874091153496,0.018939690725321062,0.017030028968824128,0.03257916938275323,0.1278206142882323,0.11599784839389175,2
DIST. OF COL.,2004,0.7938048834710438,0.7273580823902083,0.6731012792554262,1.0,0.6645614317933692,0.8908045281078578,0.0,0.0,0.45961214621138297,1.0,0.0,2
FLORIDA,2004,0.15459385937819128,0.1632075298658214,0.24149579072041635,0.5276967080543103,0.1965800657958185,0.43067047017166293,0.2437651107461095,0.6015602030323517,0.4142658100196345,0.16172597109107828,0.0,2
GEORGIA,2004,0.32097503282056383,0.17735823068424306,0.4290170401003246,0.1821159270780142,0.07644730136712759,0.6960783595260516,0.15996453986056625,0.989294522716572,0.1462158178670063,0.00590650737770291,0.919480726141558,2
HAWAII,2004,0.4488996716068184,0.10477406462662713,0.3373905314031268,0.5011541034110855,0.18367766375747135,0.7616489979657896,0.1940481275550888,0.844947885261435,0.3377203193175076,0.0,1.0,2
IDAHO,2004,0.10455571155779668,0.2240467811758312,0.17963035909982694,0.19007948631930185,0.033555655917692974,0.18355261591938546,0.04395573061503566,0.7874893535301388,0.10544761412056404,0.040320654210687416,0.21463112355076272,2
ILLINOIS,2004,0.2743787092624447,0.2989563685581545,0.6645015047390153,0.32488208051848505,0.10054822147384436,0.6682378811975861,0.09374420524311054,0.6464648900407424,0.4676558577048514,0.03959008777479045,0.09090165751763894,2
INDIANA,2004,0.0907762920945527,0.2421726922759513,0.25159339277203885,0.10461043523027257,0.16893988448494074,0.4805840261228581,0.11895541177891338,0.7445795265472589,0.2594070814727331,0.08849439383557177,0.6931382951560097,2
IOWA,2004,0.08955277633268552,0.2366684155605113,0.594585050472974,0.2412298258573876,0.4518405048618528,0.29806477586817703,0.1493766414657305,0.7989347885579773,0.24595802408007156,0.0,0.9383140961412532,2
KANSAS,2004,0.11048335067009807,0.22238499138382195,0.43283627572955735,0.1416449979632614,0.43968784500009184,0.4249944921331033,0.08421789389457096,0.8601424526886219,0.17780040346805456,0.2365120485519873,0.7971333557193797,2
KENTUCKY,2004,0.5229359247807198,0.16679340724427905,0.2556673919416281,0.34956961627717803,0.2297561703945728,0.4244627816841264,0.3343000397857353,0.6654793351400616,0.19050371851759268,0.1375438972446315,0.9370374214886092,2
LOUISIANA,2004,0.1947954165100168,0.28157195111302635,0.6591952562432728,0.438625768897836,0.12117145263018927,0.021579635670546948,0.18657387142305906,0.43817573541217697,0.0,0.0,0.5120137798944101,2
MAINE,2004,0.25794661071894104,0.3119660799514831,0.7286845264478973,0.4993840489763034,0.05907877758350185,0.34335870418925,0.0401166476480284,0.4616054695960899,0.4562772010256374,0.0,0.479156831501127,2
MARYLAND,2004,0.3853072537833876,0.27540569819961536,0.3564675006896019,0.4671421507066464,0.38286562811556507,0.5377806461298891,0.18976826208972197,0.5797591509257489,0.4554726408676574,0.6958330518812259,0.2937814002654696,2
MASSACHUSETTS,2004,0.4328665508108964,0.6190408580194307,0.7047627491762354,0.5661278033548587,0.6343064955930157,0.7108804070745558,0.22720073350024786,0.55470406146589,0.6918860439598961,0.4873645399052769,0.670794695043604,2
MICHIGAN,2004,0.2635572991840153,0.4572785307939808,0.4388717073845041,0.3610381363921079,0.2065139857347204,0.5669202886047808,0.15407270422810132,0.5633293498399763,0.6736810973341877,0.09427777594255342,0.4389430565972423,2
MINNESOTA,2004,0.06642383234189479,0.09673268691727348,0.5520682939615593,0.0,0.08824610948771297,0.35317462591862475,0.0754729170973744,0.6359360927579369,0.17781936352856256,0.0,0.7133827734697349,2
MISSISSIPPI,2004,0.242828616318857,0.16769030916299804,0.4350096802058509,0.601614376017615,0.07679610211385378,0.6279715903025659,0.07234060486600141,0.7116299511482326,0.5263018279090503,0.3582805967329669,1.0,2
MISSOURI,2004,0.3225119759341551,0.2609288538541936,0.9149760463690016,0.361109872465176,0.4651296777249463,0.7931523228522583,0.12458503027081365,0.7152575287656328,0.5248044055806225,0.7171021301579529,0.7408499675096644,2
MONTANA,2004,0.3642722385078096,0.16690374581798567,0.41395248318480493,0.11465051781715023,0.0,0.2209860436788212,0.041993237747958455,0.7142786968906636,0.029240484988128188,0.0,0.1857318431610274,2
NEBRASKA,2004,0.07386590341791506,0.15415448941179682,0.6001815588366413,0.041794014434431065,0.2033775288466694,0.4742429112873685,0.08011404531862967,0.7569888801676447,0.22949330307514199,0.0,0.13207495404537847,2
NEVADA,2004,0.18933596619994347,0.19944749864140215,0.06456669718925756,0.2618680407913229,0.18741921278695406,0.2735352826533711,0.03635049249686373,1.0,0.5188945543754122,0.05492034799717176,0.26375485026365536,2
NEW HAMPSHIRE,2004,0.2349449243687245,0.23378050854149726,0.40978464858258895,0.5207864965482344,0.2733510676353325,0.4145512189128381,0.22752870247253126,0.32100322501587025,0.316357421517462,0.0,1.0,2
NEW JERSEY,2004,0.3641368954925373,0.3247914721115738,0.5816732555813497,0.7609431567352147,0.2181979856035231,0.3459756529939297,0.0888754188794699,0.6619484782298625,0.4723847341892649,0.3583070529847868,0.9925865071242528,2
NEW MEXICO,2004,0.18791540713174795,0.2796002903587787,0.5786184127624184,0.3312053341061873,0.3309415828728303,0.1570987289906916,0.039116553056304966,0.9187475403796398,0.05060879013171141,0.3416208226997157,0.4847639695843883,2
NEW YORK,2004,0.5284290183877857,0.5307540521297616,0.8746262169358852,0.6086836882690262,0.2932053817108167,0.7463032221424214,0.1936745086967464,0.8158016155354004,0.8231132353454672,0.4460061870995725,0.4031422104536842,2
NORTH CAROLINA,2004,0.17831577918199187,0.26462863003321313,0.8985204186292323,0.6525968200783258,0.4977027004800552,0.7214877697360184,0.3991624407603245,0.9864299031922033,0.4404827917637056,0.0,1.0,2
NORTH DAKOTA,2004,0.0828049798462137,0.19757213639061247,0.0014417038194511904,0.09512053353111063,0.06968149563565089,1.0,0.03983962964675547,0.7477489715570848,0.0,0.01681143935512316,0.0,2
OHIO,2004,0.16988988761494805,0.369617723006808,0.3432534221192017,0.4489162044132717,0.10603129483644197,0.5647674088660273,0.0,0.5830080356824103,0.32120521476568586,0.0,0.6757455432118196,2
OKLAHOMA,2004,0.3996651930991948,0.32448397171888754,0.28701243183316866,0.07481500004320964,0.648694483825954,0.6367239328754787,0.08525201064332681,0.8383501038006664,0.4970569030189144,0.362898367877724,0.8147185836407413,2
OREGON,2004,0.14603665736048416,0.3690741060478272,0.7139277964203071,0.2303410586045369,0.2777397603942077,0.7091148453204948,0.11898824831537486,0.8779621611153892,0.1947292812277946,0.1842578853501488,0.4897972395853555,2
PENNSYLVANIA,2004,0.2725812281560985,0.4659253946646395,0.5394474156440892,0.5207220105937373,0.33914323343591435,0.612823465990483,0.11523395445015534,0.7523238571612952,0.7603576665809778,0.3353974168077574,0.6015980459085165,2
RHODE ISLAND,2004,0.5557241486768737,0.6664483830442286,0.8930903310055072,0.5628156581901046,0.4739626014480624,0.4349585690885199,0.39460041083830577,0.9777140752121988,0.8223038744772061,0.0,0.0,2
SOUTH CAROLINA,2004,0.10977870450384032,0.17988141578201566,0.999043946410827,0.4791943764775468,0.11235586305807993,0.6875239856319152,0.1207587612608204,0.4568776551826393,0.5301894699831893,0.0,1.0,2
SOUTH DAKOTA,2004,0.12727835787183772,0.18905130478426369,0.2877529949578373,0.08136143455407628,0.3136801985277949,0.5499176815473588,0.3913793412840547,0.8336698616411079,0.0,0.3826873294619744,0.21777287106906787,2
TENNESSEE,2004,0.4597065346532,0.174686460624394,0.2639222542273193,0.3700538316661209,0.14977448165561366,0.6778963804888488,0.13257973788465127,0.4898116876793822,0.1116732101380716,0.1274909166047683,0.6834516396659887,2
TEXAS,2004,0.2663999834418728,0.2393265718024008,0.6009834559190734,0.28424415030284195,0.34084343357045693,0.8226910194502041,0.1358430937651333,0.7751884728679457,0.7167675740591822,0.3355359027477557,0.7393348664435675,2
UTAH,2004,0.2463531254671409,0.1618618096845411,0.3040862891516283,0.3422341267024829,0.2152458392081445,0.11106674465165456,0.11712987310705665,0.5482027632969998,0.13272510749482747,0.0,0.8088017141915279,2
VERMONT,2004,0.16096439878189672,0.2890929257097012,0.6784067761543665,0.5101329204317822,0.33038924395613795,0.4747784485704522,0.5070907075417607,0.9308294933342612,0.0,1.0,0.8022449497172788,2
VIRGINIA,2004,0.20294385218698016,0.2341923727241675,0.6615572862037854,0.6353848723886868,0.30432928497001344,0.5950138699133874,0.2481311894811361,0.949934578924585,0.29060176681397,0.1330661161993707,0.9961062485661292,2
WASHINGTON,2004,0.3492788926765989,0.3027752842371059,0.5630251836719863,0.3646543566433084,0.4271763374695106,0.5810893837973677,0.2641072880839986,0.6233721961952642,0.15724690984091272,0.4666232753041515,0.8145363158830101,2
WEST VIRGINIA,2004,0.5591007902611187,0.2276786617564324,0.40587089964295453,0.5624981507890953,0.22817990651994965,0.5974574866772894,0.2561216654628586,0.3505480912322614,0.3561014988861204,0.5031549446881324,0.3215302999130652,2
WISCONSIN,2004,0.154223570356264,0.18834512336242046,0.2226981915965152,0.0517225358329268,0.4744989041033416,0.3866581616610748,0.13911444200928286,0.7115532268637539,0.1875668166766084,0.0,0.5480514522849778,2
WYOMING,2004,0.2452658285463941,0.184946961933564,0.40159150843802816,0.2427231867075303,0.17353518306057514,0.6383226557949913,0.0632598209359036,0.8456802406189757,0.3860519735682666,0.0,0.8002057791642615,2
PUERTO RICO,2004,0.6260454661624156,0.3641964739702967,0.3583748563802403,0.5601930686472563,0.4661864181958774,0.4842965689035763,0.27081583213665833,0.7542481419432461,0.5060997375649768,0.21623245280018932,0.6644814785561962,2
ALABAMA,2005,0.24294809232812836,0.2709111319707995,0.22430740208865074,0.38040916446845535,0.3122279976453715,0.7426524643886792,0.12206737001177498,0.8935120384494507,0.6315655973449252,0.5758480973673021,0.6533053594109007,2
ALASKA,2005,0.15784488210569916,0.34947405692592315,0.3986777631604034,0.2393528697092925,0.5391049239212683,0.3428176464333145,0.0,0.3551875525700169,0.0,0.14988530383239693,0.03926752797588312,2
ARIZONA,2005,0.15689663516185193,0.18574860783137226,0.1273420774504756,0.215587452703922,0.1237483617387683,0.3091899668273988,0.04894935831319658,0.9384814667198088,0.2507946470936071,0.24112988703009014,0.33088207375580403,2
ARKANSAS,2005,0.1568130925983182,0.2218343013839715,0.26479426512438303,0.28993181991593464,0.34678755387667315,0.4581377558675295,0.09492587766676147,0.5730187105195037,0.2577724941258472,0.0,0.7663144852894042,2
CALIFORNIA,2005,0.24597205557183555,0.4956057836594244,0.8441454169775252,0.43707344046241015,0.34618711833762944,0.5213659239799995,0.06981590095365396,0.82971538056909,0.3924495821589454,0.17594429376971712,0.6504361812708541,2
COLORADO,2005,0.1760776680159976,0.2395547132702785,0.3793841988608369,0.299433751719807,0.2557820489994366,0.5969242006209989,0.054594925688136384,0.5043754889719025,0.3500372875047362,0.24449107767284575,0.7050791218215946,2
CONNECTICUT,2005,0.38220198252863785,0.46839265880604103,0.9226055923970288,0.5213486619833863,0.2893233673177602,0.4983863822611389,0.12096098325727975,0.4390430323038664,0.65571738196902,0.25622656829822754,0.5328099036325358,2
DELAWARE,2005,0.08937238872071206,0.2406077303442014,0.08557531167327738,0.17286337639521449,0.10775137866835832,0.7534229621609929,0.03008345721792637,0.017030028968824128,0.03257916938275323,0.12231048555119747,0.11599784839389175,2
DIST. OF COL.,2005,0.7938048834710438,0.7273809132969941,0.7314032562486964,1.0,0.6517969374841966,0.8934442450810681,0.0,0.0,0.4622786616953991,1.0,0.0,2
FLORIDA,2005,0.16026635516138876,0.16365465104774116,0.3351533871543975,0.5604569416960172,0.07630110030054148,0.4360973225211493,0.2018004179423842,0.7354417742833671,0.5550120354498705,0.13506870105011134,0.0,2
GEORGIA,2005,0.35162561245758506,0.18137333028675445,0.5397457874482254,0.17674241771852953,0.06968546350575659,0.5514109390125846,0.16538367373041218,0.982032114831663,0.18943169142094698,0.006297269218684303,0.9181831932860772,2
HAWAII,2005,0.4543697010605463,0.09671813219303957,0.34193782826602864,0.5014303733990509,0.18263039962786495,0.782916298832428,0.1946799963083805,0.844947885261435,0.3251122372996537,0.0,1.0,2
IDAHO,2005,0.11440677163973068,0.2371275030404921,0.1970009898606169,0.192471871207812,0.034713401142669104,0.28826079893832346,0.04344265067003022,0.7798328233230442,0.10318218602599474,0.040320654210687416,0.21463112355076272,2
ILLINOIS,2005,0.27071626671490506,0.28502066746260823,0.6978699868125579,0.34805539447500217,0.108959429691316,0.7089511950522779,0.0840560334698871,0.6394238303184309,0.4360060760145657,0.04229369580798488,0.09090165751763894,2
INDIANA,2005,0.09141942909537656,0.261739224245655,0.2564648212085747,0.16419219771387622,0.19301309662436247,0.5072302596690578,0.38007956805910775,0.7641198031646022,0.23708166890871935,0.08898980428059898,0.6956495231949456,2
IOWA,2005,0.08886983921122088,0.2293022335048361,0.6064550888115515,0.2122258961779923,0.474739820953068,0.308518036754648,0.15858550381721725,0.793208411237749,0.2430416179891961,0.0,0.9380756832959776,2
KANSAS,2005,0.10492534910353324,0.22265012575466486,0.4321312639775083,0.13238206570031924,0.4427841347944903,0.3912692932261396,0.07987520300292207,0.8343304269560206,0.07283878309917279,0.17405639415702634,0.8653835884479842,2
KENTUCKY,2005,0.5208356249172309,0.1667888074596275,0.2556673919416281,0.3497082023602007,0.2297561703945728,0.4244627816841264,0.33244539878435503,0.6654793351400616,0.19050371851759268,0.1375438972446315,0.9370374214886092,2
LOUISIANA,2005,0.19613949237245326,0.2590932858466647,0.6056837026060145,0.4074334676859865,0.1442261885160214,0.1422419288906267,0.1865138486087948,0.6113116360970242,0.0,0.0,0.5120137798944101,2
MAINE,2005,0.34871431944332537,0.32105070059840385,0.5537596010282143,0.5152279559804267,0.05773098375253196,0.3366879631901158,0.0401166476480284,0.45803489566899797,0.4492246370173179,0.0,0.479156831501127,2
MARYLAND,2005,0.3198210559319525,0.27166275557076824,0.34898410412822817,0.4652665792721112,0.3923468355605423,0.5348847404142649,0.16380518240422634,0.578595795384063,0.4552419426135814,0.7223348044582566,0.2937814002654696,2
MASSACHUSETTS,2005,0.42688373959624093,0.6142115292935861,0.6838209517200591,0.5342358490065324,0.5790140482301583,0.7239969814749012,0.2729786827466135,0.5611511096388807,0.6612007694867451,0.5016716935954332,0.642787221911062,2
MICHIGAN,2005,0.23687319968990805,0.4466404926843772,0.5430764507524666,0.31441424228503984,0.22203625495987744,0.5289484987303129,0.17783055502967846,0.545581705347353,0.7197694290489185,0.09918888841459583,0.4390563262480893,2
MINNESOTA,2005,0.07794739049985487,0.10028752715756893,0.4749504178178385,0.0,0.14923143804470146,0.3448242415461789,0.15264398851514516,0.6720279513274114,0.18284078931292336,0.0,0.7090090680933726,2
MISSISSIPPI,2005,0.22878918722286884,0.15726122293220873,0.4243893508322925,0.5833262469201803,0.0760642380173121,0.6279715903025659,0.07267536393860992,0.7091262861840183,0.4662730385314631,0.3744819626132807,1.0,2
MISSOURI,2005,0.3070616524955706,0.24879413698507374,0.9175503883827604,0.34385445192294883,0.4334718315564383,0.7881816555582627,0.12612301812514448,0.7103260947404579,0.5165799388623009,0.6863189216778683,0.7408499675096644,2
MONTANA,2005,0.3533536016439909,0.1667479901656743,0.4172224047453845,0.13352657045512534,0.0,0.2205091195381184,0.05744705968687285,0.7015848284560049,0.0,0.7332900713822194,0.2312103195156897,2
NEBRASKA,2005,0.06612951095909995,0.1578200022280177,0.5082582298847553,0.0669119303334615,0.18813329914202692,0.4134740902427802,0.0783517338208705,0.7581213915948506,0.22949330307514199,0.0,0.13207495404537847,2
NEVADA,2005,0.19300840512618395,0.17503043104745905,0.06456669718925756,0.2617759744329766,0.1766307007973053,0.1600714704815707,0.047218687858781215,1.0,0.5088308690459296,0.07328929264049923,0.26375485026365536,2
NEW HAMPSHIRE,2005,0.2438308194668392,0.22293252684095055,0.36038394589824174,0.41840563395371005,0.26437550080128197,0.4028680899109108,0.221440157103528,0.3460070192160477,0.3125882661957304,0.0,1.0,2
NEW JERSEY,2005,0.3644969368322622,0.32633431537397994,0.5546668069918806,0.7651577891219952,0.21680539490701348,0.3518152250893354,0.08268867649640749,0.4234464213800944,0.4803145310920634,0.3311077558571855,0.9944678451330824,2
NEW MEXICO,2005,0.1707865940543319,0.2661313288568268,0.5363229678123295,0.3677570894626753,0.3907285254723403,0.1570987289906916,0.1831392128625912,0.9145252243031321,0.04834124016849975,0.3416208226997157,0.4847639695843883,2
NEW YORK,2005,0.5398725120149578,0.5349923883116452,0.8766668792728896,0.6042456072685871,0.2942024184175437,0.7502272562769445,0.21507565436380152,0.8176678230332418,0.8190769821321823,0.4460061870995725,0.4116982264251877,2
NORTH CAROLINA,2005,0.1715607598672757,0.24902351031345465,0.9006157845551629,0.6509673969671634,0.4951865408567274,0.7216122691370536,0.4372871625588769,0.9569214277925976,0.4404827917637056,0.0,1.0,2
NORTH DAKOTA,2005,0.08362423308094764,0.194070781231186,0.0014415082215303667,0.09852983120957724,0.05807595977245674,1.0,0.034878709151999934,0.7462765198167127,0.0,0.01656316570393705,0.0,2
OHIO,2005,0.17758531982553746,0.38421433081450107,0.35183295038976564,0.4444889378530485,0.1100329518577687,0.5478918047775904,0.0,0.5707659442878362,0.25448968556576995,0.0,0.6131670257809057,2
OKLAHOMA,2005,0.3975997152237061,0.3101751084997453,0.3609499767204152,0.06546336672932104,0.6290645571403588,0.8036747134534008,0.09627080372202647,0.8588118286684111,0.5772508523489754,0.362898367877724,0.7575671086383178,2
OREGON,2005,0.14431356517173716,0.362889165679932,0.7358624063058202,0.2938420652102301,0.2762000182274901,0.6786648972402602,0.09675670960487558,0.8847970886022339,0.19770401797633927,0.15680312275769304,0.4799810126693618,2
PENNSYLVANIA,2005,0.2748136392648653,0.472023944909513,0.5523966162268136,0.519693503564247,0.35867122813045177,0.6272057940140805,0.1392571904454126,0.7488521959478632,0.7685378004110532,0.3454106648525441,0.5756400229804111,2
RHODE ISLAND,2005,0.5557241486768737,0.6664483830442286,0.8930903310055072,0.5628156581901046,0.4739626014480624,0.4349585690885199,0.39460041083830577,0.9777140752121988,0.8223038744772061,0.0,0.0,2
SOUTH CAROLINA,2005,0.11019942057526247,0.17338476918217766,0.9991501808776824,0.4882457226568824,0.3367451707386342,0.6904901715324296,0.1261700861296706,0.4545239109649171,0.5301894699831893,0.07871982393649138,1.0,2
SOUTH DAKOTA,2005,0.13758386962115607,0.2101508025598237,0.2891334321912641,0.08291449315825736,0.3400437696463642,0.5352090918200342,0.4060137783522304,0.8350362497300438,0.0,0.39536312546305497,0.3080378657487091,2
TENNESSEE,2005,0.4549079055398309,0.17695797218454815,0.2666686680042396,0.3590585534592778,0.1530997355761515,0.6711511673174141,0.13511573217859096,0.4848912699754931,0.1116732101380716,0.12281496432856785,0.6834516396659887,2
TEXAS,2005,0.2702211121578482,0.25486045488069764,0.13298969718528214,0.28005123569690304,0.3793816287548232,0.7721053981482482,0.13691212402222164,0.7990620775387882,0.7426959256967784,0.418910939182756,0.8464239824927979,2
UTAH,2005,0.21571957966949307,0.16331158052303568,0.29261630075901,0.33457045214487297,0.2152458392081445,0.14289903312104815,0.0867279253970112,0.5780769159894595,0.15146553763478146,0.0,0.8088017141915279,2
VERMONT,2005,0.17028419170425205,0.27907115394119103,0.6345442668599329,0.4776138835219503,0.3009755622626813,0.4932998338101418,0.5070907075417607,0.9306889099439626,0.02326003490401396,1.0,0.8175011095586422,2
VIRGINIA,2005,0.2074437967821575,0.2364482822315416,0.5684479082077439,0.6302088726783627,0.2699860682271352,0.5549488096131269,0.2774314860603189,0.9474998608869846,0.2738211970484695,0.189140654874821,0.9973801355943788,2
WASHINGTON,2005,0.3552258214219349,0.30124576464527825,0.5696455858044815,0.3510210589646611,0.4194696218998328,0.5759572128119597,0.2877325103347517,0.5571511154488035,0.17199552560903728,0.46505268897192004,0.8274043215783409,2
WEST VIRGINIA,2005,0.5737343357320682,0.22202183707630135,0.39031727996539495,0.5656721261732774,0.22647867112346146,0.5947212700071675,0.2471816600841041,0.3550142080594171,0.364127642068168,0.4940004416139829,0.3215302999130652,2
WISCONSIN,2005,0.15195556556878428,0.17033659595210646,0.10069438816836464,0.051327270421983234,0.5132568151815167,0.3507472677397635,0.15850705124710904,0.7574461121060547,0.17294366530622998,0.0,0.4600457561560314,2
WYOMING,2005,0.2583814043456181,0.19149670336921246,0.4123424242205664,0.2297021397264927,0.24217697725908666,0.7476835918886007,0.05089954987376793,0.8353075514242917,0.35299730041929656,0.0,0.8002057791642615,2
PUERTO RICO,2005,0.6162564892551441,0.36093579038393897,0.3539011203776711,0.5696842394428892,0.4520934720430066,0.4842965689035763,0.2750359327715597,0.6266698766293427,0.5060997375649768,0.21945948766530865,0.6644814785561962,2
ALABAMA,2006,0.2510859392360813,0.20119092517679985,0.22650377621205856,0.4064832332420533,0.2622119800882077,0.7595161301034018,0.13951723560263668,0.8934052075299297,0.7515544465533184,0.5758480973673021,0.5992996511614445,2
ALASKA,2006,0.1212499148047254,0.32713252507258817,0.3307736254008121,0.2779032201283068,0.3892356555864796,0.3428176464333145,0.059290518528913524,0.3745777263568689,0.0,0.14960258695061046,0.03926752797588312,2
ARIZONA,2006,0.15824005771290958,0.17146206458648128,0.17004098835445272,0.22130739509867944,0.15538666384766744,0.31792959021824485,0.04884297908153688,0.9424768208231348,0.2504504463639153,0.22155287421123573,0.33088207375580403,2
